age,gender,state,category,annual_income,occupation,employment_status,education_level,family_size,land_holding,bpl_card,disability_status,scheme_name,scheme_category,eligible,citizen_id
19,Male,Karnataka,OBC,86619.89,Student,Student,Graduate,5,0.0,False,True,PM Awas Yojana,Housing,False,750
19,Male,Karnataka,OBC,86619.89,Student,Student,Graduate,5,0.0,False,True,Skill India,Employment,True,750
21,Female,Tamil Nadu,OBC,9630.1,Student,Student,Higher Secondary,5,0.0,False,True,PM Kisan,Agriculture,False,751
21,Female,Tamil Nadu,OBC,9630.1,Student,Student,Higher Secondary,5,0.0,False,True,Post Matric Scholarship,Education,True,751
21,Female,Tamil Nadu,OBC,9630.1,Student,Student,Higher Secondary,5,0.0,False,True,Ayushman Bharat,Healthcare,False,751
21,Female,Tamil Nadu,OBC,9630.1,Student,Student,Higher Secondary,5,0.0,False,True,PM Awas Yojana,Housing,False,751
21,Female,Tamil Nadu,OBC,9630.1,Student,Student,Higher Secondary,5,0.0,False,True,Skill India,Employment,True,751
37,Other,Karnataka,SC,1042633.75,Government Employee,Employed,Graduate,5,0.0,False,True,PM Kisan,Agriculture,False,752
37,Other,Karnataka,SC,1042633.75,Government Employee,Employed,Graduate,5,0.0,False,True,Post Matric Scholarship,Education,False,752
37,Other,Karnataka,SC,1042633.75,Government Employee,Employed,Graduate,5,0.0,False,True,Ayushman Bharat,Healthcare,False,752
37,Other,Karnataka,SC,1042633.75,Government Employee,Employed,Graduate,5,0.0,False,True,PM Awas Yojana,Housing,False,752
37,Other,Karnataka,SC,1042633.75,Government Employee,Employed,Graduate,5,0.0,False,True,Skill India,Employment,False,752
21,Female,Delhi,SC,28087.31,Student,Unemployed,Graduate,3,0.0,True,False,PM Kisan,Agriculture,False,753
21,Female,Delhi,SC,28087.31,Student,Unemployed,Graduate,3,0.0,True,False,Post Matric Scholarship,Education,False,753
21,Female,Delhi,SC,28087.31,Student,Unemployed,Graduate,3,0.0,True,False,Ayushman Bharat,Healthcare,True,753
21,Female,Delhi,SC,28087.31,Student,Unemployed,Graduate,3,0.0,True,False,PM Awas Yojana,Housing,True,753
21,Female,Delhi,SC,28087.31,Student,Unemployed,Graduate,3,0.0,True,False,Skill India,Employment,True,753
18,Other,Delhi,General,6333.37,Student,Unemployed,Graduate,4,0.0,True,False,PM Kisan,Agriculture,False,754
18,Other,Delhi,General,6333.37,Student,Unemployed,Graduate,4,0.0,True,False,Post Matric Scholarship,Education,False,754
18,Other,Delhi,General,6333.37,Student,Unemployed,Graduate,4,0.0,True,False,Ayushman Bharat,Healthcare,True,754
18,Other,Delhi,General,6333.37,Student,Unemployed,Graduate,4,0.0,True,False,PM Awas Yojana,Housing,True,754
18,Other,Delhi,General,6333.37,Student,Unemployed,Graduate,4,0.0,True,False,Skill India,Employment,True,754
38,Other,Tamil Nadu,ST,957441.75,Government Employee,Employed,Post Graduate,6,0.0,False,True,PM Kisan,Agriculture,False,755
38,Other,Tamil Nadu,ST,957441.75,Government Employee,Employed,Post Graduate,6,0.0,False,True,Post Matric Scholarship,Education,False,755
38,Other,Tamil Nadu,ST,957441.75,Government Employee,Employed,Post Graduate,6,0.0,False,True,Ayushman Bharat,Healthcare,False,755
38,Other,Tamil Nadu,ST,957441.75,Government Employee,Employed,Post Graduate,6,0.0,False,True,PM Awas Yojana,Housing,False,755
38,Other,Tamil Nadu,ST,957441.75,Government Employee,Employed,Post Graduate,6,0.0,False,True,Skill India,Employment,False,755
45,Female,Kerala,SC,13269.34,Unemployed,Unemployed,Primary,2,0.0,False,False,PM Kisan,Agriculture,False,756
45,Female,Kerala,SC,13269.34,Unemployed,Unemployed,Primary,2,0.0,False,False,Post Matric Scholarship,Education,False,756
45,Female,Kerala,SC,13269.34,Unemployed,Unemployed,Primary,2,0.0,False,False,Ayushman Bharat,Healthcare,False,756
45,Female,Kerala,SC,13269.34,Unemployed,Unemployed,Primary,2,0.0,False,False,PM Awas Yojana,Housing,False,756
45,Female,Kerala,SC,13269.34,Unemployed,Unemployed,Primary,2,0.0,False,False,Skill India,Employment,False,756
40,Other,Karnataka,General,164270.7,Farmer,Self-Employed,Secondary,4,3.43,False,True,PM Kisan,Agriculture,True,757
40,Other,Karnataka,General,164270.7,Farmer,Self-Employed,Secondary,4,3.43,False,True,Post Matric Scholarship,Education,False,757
40,Other,Karnataka,General,164270.7,Farmer,Self-Employed,Secondary,4,3.43,False,True,Ayushman Bharat,Healthcare,False,757
40,Other,Karnataka,General,164270.7,Farmer,Self-Employed,Secondary,4,3.43,False,True,PM Awas Yojana,Housing,False,757
40,Other,Karnataka,General,164270.7,Farmer,Self-Employed,Secondary,4,3.43,False,True,Skill India,Employment,False,757
48,Female,Tamil Nadu,General,677447.82,Private Employee,Employed,Post Graduate,6,0.0,False,True,PM Kisan,Agriculture,False,758
48,Female,Tamil Nadu,General,677447.82,Private Employee,Employed,Post Graduate,6,0.0,False,True,Post Matric Scholarship,Education,False,758
48,Female,Tamil Nadu,General,677447.82,Private Employee,Employed,Post Graduate,6,0.0,False,True,Ayushman Bharat,Healthcare,False,758
48,Female,Tamil Nadu,General,677447.82,Private Employee,Employed,Post Graduate,6,0.0,False,True,PM Awas Yojana,Housing,False,758
48,Female,Tamil Nadu,General,677447.82,Private Employee,Employed,Post Graduate,6,0.0,False,True,Skill India,Employment,False,758
30,Female,Delhi,SC,908147.88,Private Employee,Employed,Graduate,6,0.0,False,False,PM Kisan,Agriculture,False,759
30,Female,Delhi,SC,908147.88,Private Employee,Employed,Graduate,6,0.0,False,False,Post Matric Scholarship,Education,False,759
30,Female,Delhi,SC,908147.88,Private Employee,Employed,Graduate,6,0.0,False,False,Ayushman Bharat,Healthcare,False,759
30,Female,Delhi,SC,908147.88,Private Employee,Employed,Graduate,6,0.0,False,False,PM Awas Yojana,Housing,False,759
30,Female,Delhi,SC,908147.88,Private Employee,Employed,Graduate,6,0.0,False,False,Skill India,Employment,False,759
37,Other,Kerala,OBC,488502.22,Government Employee,Employed,Post Graduate,2,0.0,False,False,PM Kisan,Agriculture,False,760
37,Other,Kerala,OBC,488502.22,Government Employee,Employed,Post Graduate,2,0.0,False,False,Post Matric Scholarship,Education,False,760
37,Other,Kerala,OBC,488502.22,Government Employee,Employed,Post Graduate,2,0.0,False,False,Ayushman Bharat,Healthcare,False,760
37,Other,Kerala,OBC,488502.22,Government Employee,Employed,Post Graduate,2,0.0,False,False,PM Awas Yojana,Housing,False,760
37,Other,Kerala,OBC,488502.22,Government Employee,Employed,Post Graduate,2,0.0,False,False,Skill India,Employment,False,760
46,Female,Tamil Nadu,OBC,650193.72,Private Employee,Employed,Post Graduate,6,0.0,False,True,PM Kisan,Agriculture,False,761
46,Female,Tamil Nadu,OBC,650193.72,Private Employee,Employed,Post Graduate,6,0.0,False,True,Post Matric Scholarship,Education,False,761
46,Female,Tamil Nadu,OBC,650193.72,Private Employee,Employed,Post Graduate,6,0.0,False,True,Ayushman Bharat,Healthcare,False,761
46,Female,Tamil Nadu,OBC,650193.72,Private Employee,Employed,Post Graduate,6,0.0,False,True,PM Awas Yojana,Housing,False,761
46,Female,Tamil Nadu,OBC,650193.72,Private Employee,Employed,Post Graduate,6,0.0,False,True,Skill India,Employment,False,761
60,Male,Maharashtra,SC,1202267.89,Private Employee,Employed,Diploma,4,0.0,False,False,PM Kisan,Agriculture,False,762
60,Male,Maharashtra,SC,1202267.89,Private Employee,Employed,Diploma,4,0.0,False,False,Post Matric Scholarship,Education,False,762
60,Male,Maharashtra,SC,1202267.89,Private Employee,Employed,Diploma,4,0.0,False,False,Ayushman Bharat,Healthcare,False,762
60,Male,Maharashtra,SC,1202267.89,Private Employee,Employed,Diploma,4,0.0,False,False,PM Awas Yojana,Housing,False,762
60,Male,Maharashtra,SC,1202267.89,Private Employee,Employed,Diploma,4,0.0,False,False,Skill India,Employment,False,762
30,Male,Delhi,SC,1886282.02,Business,Self-Employed,Higher Secondary,5,4.9,False,False,PM Kisan,Agriculture,False,763
30,Male,Delhi,SC,1886282.02,Business,Self-Employed,Higher Secondary,5,4.9,False,False,Post Matric Scholarship,Education,False,763
30,Male,Delhi,SC,1886282.02,Business,Self-Employed,Higher Secondary,5,4.9,False,False,Ayushman Bharat,Healthcare,False,763
30,Male,Delhi,SC,1886282.02,Business,Self-Employed,Higher Secondary,5,4.9,False,False,PM Awas Yojana,Housing,False,763
30,Male,Delhi,SC,1886282.02,Business,Self-Employed,Higher Secondary,5,4.9,False,False,Skill India,Employment,False,763
53,Other,Karnataka,SC,109108.72,Farmer,Self-Employed,Secondary,4,3.11,False,False,PM Kisan,Agriculture,True,764
53,Other,Karnataka,SC,109108.72,Farmer,Self-Employed,Secondary,4,3.11,False,False,Post Matric Scholarship,Education,False,764
53,Other,Karnataka,SC,109108.72,Farmer,Self-Employed,Secondary,4,3.11,False,False,Ayushman Bharat,Healthcare,False,764
53,Other,Karnataka,SC,109108.72,Farmer,Self-Employed,Secondary,4,3.11,False,False,PM Awas Yojana,Housing,False,764
53,Other,Karnataka,SC,109108.72,Farmer,Self-Employed,Secondary,4,3.11,False,False,Skill India,Employment,False,764
36,Male,Karnataka,ST,366776.44,Private Employee,Employed,Diploma,3,0.0,False,False,PM Kisan,Agriculture,False,765
36,Male,Karnataka,ST,366776.44,Private Employee,Employed,Diploma,3,0.0,False,False,Post Matric Scholarship,Education,False,765
36,Male,Karnataka,ST,366776.44,Private Employee,Employed,Diploma,3,0.0,False,False,Ayushman Bharat,Healthcare,False,765
36,Male,Karnataka,ST,366776.44,Private Employee,Employed,Diploma,3,0.0,False,False,PM Awas Yojana,Housing,False,765
36,Male,Karnataka,ST,366776.44,Private Employee,Employed,Diploma,3,0.0,False,False,Skill India,Employment,False,765
23,Male,Kerala,SC,20348.63,Student,Student,Graduate,4,0.0,True,False,PM Kisan,Agriculture,False,766
23,Male,Kerala,SC,20348.63,Student,Student,Graduate,4,0.0,True,False,Post Matric Scholarship,Education,True,766
23,Male,Kerala,SC,20348.63,Student,Student,Graduate,4,0.0,True,False,Ayushman Bharat,Healthcare,True,766
23,Male,Kerala,SC,20348.63,Student,Student,Graduate,4,0.0,True,False,PM Awas Yojana,Housing,True,766
23,Male,Kerala,SC,20348.63,Student,Student,Graduate,4,0.0,True,False,Skill India,Employment,True,766
26,Male,Karnataka,ST,131684.78,Farmer,Self-Employed,Secondary,6,4.92,True,False,PM Kisan,Agriculture,True,767
26,Male,Karnataka,ST,131684.78,Farmer,Self-Employed,Secondary,6,4.92,True,False,Post Matric Scholarship,Education,False,767
26,Male,Karnataka,ST,131684.78,Farmer,Self-Employed,Secondary,6,4.92,True,False,Ayushman Bharat,Healthcare,True,767
26,Male,Karnataka,ST,131684.78,Farmer,Self-Employed,Secondary,6,4.92,True,False,PM Awas Yojana,Housing,True,767
26,Male,Karnataka,ST,131684.78,Farmer,Self-Employed,Secondary,6,4.92,True,False,Skill India,Employment,False,767
52,Other,Tamil Nadu,ST,449676.19,Business,Self-Employed,Graduate,7,1.95,False,False,PM Kisan,Agriculture,False,768
52,Other,Tamil Nadu,ST,449676.19,Business,Self-Employed,Graduate,7,1.95,False,False,Post Matric Scholarship,Education,False,768
52,Other,Tamil Nadu,ST,449676.19,Business,Self-Employed,Graduate,7,1.95,False,False,Ayushman Bharat,Healthcare,False,768
52,Other,Tamil Nadu,ST,449676.19,Business,Self-Employed,Graduate,7,1.95,False,False,PM Awas Yojana,Housing,False,768
52,Other,Tamil Nadu,ST,449676.19,Business,Self-Employed,Graduate,7,1.95,False,False,Skill India,Employment,False,768
23,Female,Delhi,General,13269.84,Student,Student,Higher Secondary,4,0.0,False,False,PM Kisan,Agriculture,False,769
23,Female,Delhi,General,13269.84,Student,Student,Higher Secondary,4,0.0,False,False,Post Matric Scholarship,Education,True,769
23,Female,Delhi,General,13269.84,Student,Student,Higher Secondary,4,0.0,False,False,Ayushman Bharat,Healthcare,False,769
23,Female,Delhi,General,13269.84,Student,Student,Higher Secondary,4,0.0,False,False,PM Awas Yojana,Housing,False,769
23,Female,Delhi,General,13269.84,Student,Student,Higher Secondary,4,0.0,False,False,Skill India,Employment,True,769
18,Female,Delhi,OBC,66614.08,Unemployed,Unemployed,Graduate,5,0.0,False,False,PM Kisan,Agriculture,False,770
18,Female,Delhi,OBC,66614.08,Unemployed,Unemployed,Graduate,5,0.0,False,False,Post Matric Scholarship,Education,False,770
18,Female,Delhi,OBC,66614.08,Unemployed,Unemployed,Graduate,5,0.0,False,False,Ayushman Bharat,Healthcare,False,770
18,Female,Delhi,OBC,66614.08,Unemployed,Unemployed,Graduate,5,0.0,False,False,PM Awas Yojana,Housing,False,770
18,Female,Delhi,OBC,66614.08,Unemployed,Unemployed,Graduate,5,0.0,False,False,Skill India,Employment,True,770
43,Female,Tamil Nadu,ST,91340.82,Farmer,Self-Employed,Secondary,4,6.08,False,False,PM Kisan,Agriculture,True,771
43,Female,Tamil Nadu,ST,91340.82,Farmer,Self-Employed,Secondary,4,6.08,False,False,Post Matric Scholarship,Education,False,771
43,Female,Tamil Nadu,ST,91340.82,Farmer,Self-Employed,Secondary,4,6.08,False,False,Ayushman Bharat,Healthcare,False,771
43,Female,Tamil Nadu,ST,91340.82,Farmer,Self-Employed,Secondary,4,6.08,False,False,PM Awas Yojana,Housing,False,771
43,Female,Tamil Nadu,ST,91340.82,Farmer,Self-Employed,Secondary,4,6.08,False,False,Skill India,Employment,False,771
27,Other,Delhi,OBC,584302.2,Private Employee,Employed,Post Graduate,2,0.0,False,False,PM Kisan,Agriculture,False,772
27,Other,Delhi,OBC,584302.2,Private Employee,Employed,Post Graduate,2,0.0,False,False,Post Matric Scholarship,Education,False,772
27,Other,Delhi,OBC,584302.2,Private Employee,Employed,Post Graduate,2,0.0,False,False,Ayushman Bharat,Healthcare,False,772
27,Other,Delhi,OBC,584302.2,Private Employee,Employed,Post Graduate,2,0.0,False,False,PM Awas Yojana,Housing,False,772
27,Other,Delhi,OBC,584302.2,Private Employee,Employed,Post Graduate,2,0.0,False,False,Skill India,Employment,False,772
27,Female,Delhi,SC,2055552.13,Business,Self-Employed,Graduate,6,3.05,False,False,PM Kisan,Agriculture,False,773
27,Female,Delhi,SC,2055552.13,Business,Self-Employed,Graduate,6,3.05,False,False,Post Matric Scholarship,Education,False,773
27,Female,Delhi,SC,2055552.13,Business,Self-Employed,Graduate,6,3.05,False,False,Ayushman Bharat,Healthcare,False,773
27,Female,Delhi,SC,2055552.13,Business,Self-Employed,Graduate,6,3.05,False,False,PM Awas Yojana,Housing,False,773
27,Female,Delhi,SC,2055552.13,Business,Self-Employed,Graduate,6,3.05,False,False,Skill India,Employment,False,773
52,Other,Kerala,SC,287322.02,Private Employee,Employed,Graduate,3,0.0,False,False,PM Kisan,Agriculture,False,774
52,Other,Kerala,SC,287322.02,Private Employee,Employed,Graduate,3,0.0,False,False,Post Matric Scholarship,Education,False,774
52,Other,Kerala,SC,287322.02,Private Employee,Employed,Graduate,3,0.0,False,False,Ayushman Bharat,Healthcare,False,774
52,Other,Kerala,SC,287322.02,Private Employee,Employed,Graduate,3,0.0,False,False,PM Awas Yojana,Housing,False,774
52,Other,Kerala,SC,287322.02,Private Employee,Employed,Graduate,3,0.0,False,False,Skill India,Employment,False,774
28,Male,Maharashtra,OBC,85264.74,Unemployed,Unemployed,Primary,6,0.0,False,True,PM Kisan,Agriculture,False,775
28,Male,Maharashtra,OBC,85264.74,Unemployed,Unemployed,Primary,6,0.0,False,True,Post Matric Scholarship,Education,False,775
28,Male,Maharashtra,OBC,85264.74,Unemployed,Unemployed,Primary,6,0.0,False,True,Ayushman Bharat,Healthcare,False,775
28,Male,Maharashtra,OBC,85264.74,Unemployed,Unemployed,Primary,6,0.0,False,True,PM Awas Yojana,Housing,False,775
28,Male,Maharashtra,OBC,85264.74,Unemployed,Unemployed,Primary,6,0.0,False,True,Skill India,Employment,False,775
21,Female,Maharashtra,ST,26300.53,Student,Student,Diploma,6,0.0,False,True,PM Kisan,Agriculture,False,776
21,Female,Maharashtra,ST,26300.53,Student,Student,Diploma,6,0.0,False,True,Post Matric Scholarship,Education,False,776
21,Female,Maharashtra,ST,26300.53,Student,Student,Diploma,6,0.0,False,True,Ayushman Bharat,Healthcare,False,776
21,Female,Maharashtra,ST,26300.53,Student,Student,Diploma,6,0.0,False,True,PM Awas Yojana,Housing,False,776
21,Female,Maharashtra,ST,26300.53,Student,Student,Diploma,6,0.0,False,True,Skill India,Employment,False,776
19,Male,Delhi,ST,48626.26,Student,Student,Diploma,4,0.0,False,True,PM Kisan,Agriculture,False,777
19,Male,Delhi,ST,48626.26,Student,Student,Diploma,4,0.0,False,True,Post Matric Scholarship,Education,False,777
19,Male,Delhi,ST,48626.26,Student,Student,Diploma,4,0.0,False,True,Ayushman Bharat,Healthcare,False,777
19,Male,Delhi,ST,48626.26,Student,Student,Diploma,4,0.0,False,True,PM Awas Yojana,Housing,False,777
19,Male,Delhi,ST,48626.26,Student,Student,Diploma,4,0.0,False,True,Skill India,Employment,False,777
38,Other,Maharashtra,OBC,706579.07,Private Employee,Employed,Graduate,5,0.0,False,True,PM Kisan,Agriculture,False,778
38,Other,Maharashtra,OBC,706579.07,Private Employee,Employed,Graduate,5,0.0,False,True,Post Matric Scholarship,Education,False,778
38,Other,Maharashtra,OBC,706579.07,Private Employee,Employed,Graduate,5,0.0,False,True,Ayushman Bharat,Healthcare,False,778
38,Other,Maharashtra,OBC,706579.07,Private Employee,Employed,Graduate,5,0.0,False,True,PM Awas Yojana,Housing,False,778
38,Other,Maharashtra,OBC,706579.07,Private Employee,Employed,Graduate,5,0.0,False,True,Skill India,Employment,False,778
60,Female,Maharashtra,SC,808950.78,Private Employee,Employed,Graduate,6,0.0,False,False,PM Kisan,Agriculture,False,779
60,Female,Maharashtra,SC,808950.78,Private Employee,Employed,Graduate,6,0.0,False,False,Post Matric Scholarship,Education,False,779
60,Female,Maharashtra,SC,808950.78,Private Employee,Employed,Graduate,6,0.0,False,False,Ayushman Bharat,Healthcare,False,779
60,Female,Maharashtra,SC,808950.78,Private Employee,Employed,Graduate,6,0.0,False,False,PM Awas Yojana,Housing,False,779
60,Female,Maharashtra,SC,808950.78,Private Employee,Employed,Graduate,6,0.0,False,False,Skill India,Employment,False,779
23,Other,Delhi,ST,54116.76,Student,Student,Diploma,3,0.0,True,False,PM Kisan,Agriculture,False,780
23,Other,Delhi,ST,54116.76,Student,Student,Diploma,3,0.0,True,False,Post Matric Scholarship,Education,False,780
23,Other,Delhi,ST,54116.76,Student,Student,Diploma,3,0.0,True,False,Ayushman Bharat,Healthcare,True,780
23,Other,Delhi,ST,54116.76,Student,Student,Diploma,3,0.0,True,False,PM Awas Yojana,Housing,True,780
23,Other,Delhi,ST,54116.76,Student,Student,Diploma,3,0.0,True,False,Skill India,Employment,False,780
49,Female,Tamil Nadu,General,1484200.4,Private Employee,Employed,Post Graduate,6,0.0,False,False,PM Kisan,Agriculture,False,781
49,Female,Tamil Nadu,General,1484200.4,Private Employee,Employed,Post Graduate,6,0.0,False,False,Post Matric Scholarship,Education,False,781
49,Female,Tamil Nadu,General,1484200.4,Private Employee,Employed,Post Graduate,6,0.0,False,False,Ayushman Bharat,Healthcare,False,781
49,Female,Tamil Nadu,General,1484200.4,Private Employee,Employed,Post Graduate,6,0.0,False,False,PM Awas Yojana,Housing,False,781
49,Female,Tamil Nadu,General,1484200.4,Private Employee,Employed,Post Graduate,6,0.0,False,False,Skill India,Employment,False,781
30,Other,Kerala,General,1161336.6,Government Employee,Employed,Graduate,5,0.0,False,True,PM Kisan,Agriculture,False,782
30,Other,Kerala,General,1161336.6,Government Employee,Employed,Graduate,5,0.0,False,True,Post Matric Scholarship,Education,False,782
